1.000000000000000000e+00,1.030242044538785817e-01,1.902407097551032933e-01,7.147317100783071586e-01,5.747033543781372711e-03,2.795212563779113646e-01
1.000000000000000000e+00,7.421982124072120541e+02,1.029993552197699391e-01,9.351536370323285663e-01,1.871943303515886297e-03,6.297441966415549819e-02
1.000000000000000000e+00,1.832134592698563580e+01,2.932689568727482321e-01,9.158539864081866044e-01,1.638786645145676830e-03,8.250722694666766388e-02
1.000000000000000000e+00,5.368737723648790983e-01,2.436924371061995886e-01,8.304244749748114218e-01,2.212777415469952685e-03,1.673627476097185318e-01
1.000000000000000000e+00,1.213445315057950086e-01,2.074351381655090976e-01,6.774487327897921185e-01,5.573997877345385384e-03,3.169772693328624102e-01
1.000000000000000000e+00,1.099758419263591053e-01,1.992236340274829987e-01,6.901791951687835658e-01,5.791278146840266039e-03,3.040295266843762167e-01
1.000000000000000000e+00,1.399240082695065168e-01,2.242634901114028412e-01,6.395015493915828797e-01,4.306743624773636502e-03,3.561917069836434968e-01
1.000000000000000000e+00,1.139884311353570739e-01,2.134637164994821201e-01,6.316552964192417852e-01,5.445709395113921582e-03,3.628989941856443635e-01
2.000000000000000000e+00,1.139884311353570739e-01,2.134637164994821201e-01,6.316552964192417852e-01,5.445709395113921582e-03,3.628989941856443635e-01
2.000000000000000000e+00,1.087743966668445750e-01,2.152772122467462579e-01,6.103546287078921440e-01,4.641309817865621294e-03,3.850040614742419876e-01
2.000000000000000000e+00,9.462938514540789048e-02,2.017805321824079900e-01,6.227249263393089818e-01,4.446442960950151152e-03,3.728286306997409261e-01
2.000000000000000000e+00,1.029226464531942109e-01,2.127006059838462693e-01,6.035674474044877558e-01,4.599508522107563328e-03,3.918330440734046349e-01
2.000000000000000000e+00,1.162199026677161739e-01,2.303941148681352136e-01,5.239199714547161379e-01,5.135193960404067608e-03,4.709448345848798456e-01
2.000000000000000000e+00,1.150728721482183192e-01,2.310339436319210349e-01,5.016048648672155608e-01,6.125588231319505604e-03,4.922695469014649605e-01
2.000000000000000000e+00,1.123022057868753310e-01,2.294013747869240727e-01,5.087248465950069409e-01,5.951156688458362348e-03,4.853239967165345892e-01
2.000000000000000000e+00,1.141382654683414516e-01,2.317774293702904997e-01,5.069118265074310514e-01,5.949550622096269961e-03,4.871386228704725485e-01
2.000000000000000000e+00,1.211399027836619624e-01,2.424512472617794123e-01,5.058652909706395917e-01,6.594442558520570777e-03,4.875402664708398115e-01
2.000000000000000000e+00,1.330869544217185285e-01,2.600858781122326602e-01,5.289691931618601961e-01,8.569742806782803743e-03,4.624610640313570054e-01
2.000000000000000000e+00,1.297315100559132683e-01,2.607300120482731187e-01,5.494567689703871993e-01,9.652580178928994031e-03,4.408906508506836297e-01
2.000000000000000000e+00,1.204699728778676759e-01,2.533142502398945117e-01,5.738800253749054558e-01,9.773471691046156651e-03,4.163465029340482904e-01
2.000000000000000000e+00,1.256776201837936369e-01,2.590090894518283227e-01,5.712409698020251003e-01,1.058590201382779601e-02,4.181731281841472581e-01
2.000000000000000000e+00,1.252008340200350678e-01,2.591373505054797022e-01,5.876021079766156063e-01,1.018059252980758368e-02,4.022172994935766521e-01
2.000000000000000000e+00,1.245621856968561897e-01,2.588512602162519327e-01,5.815986229762160065e-01,1.032171120975544816e-02,4.080796658140285471e-01
2.000000000000000000e+00,1.246759940065381433e-01,2.594811989090783921e-01,5.816907378950885166e-01,1.041327544724033813e-02,4.078959866576711835e-01
2.000000000000000000e+00,1.306299254049291814e-01,2.667976630332955512e-01,5.870457744778480036e-01,1.150698778422989781e-02,4.014472377379222912e-01
2.000000000000000000e+00,1.376451518723966205e-01,2.770900633288873038e-01,5.873948553365953007e-01,1.193790813729319125e-02,4.006672365261114699e-01
2.000000000000000000e+00,1.690783216494535224e-01,3.153888119104947263e-01,5.752606242829294558e-01,1.571105828691360742e-02,4.090283174301568292e-01
2.000000000000000000e+00,1.719303663354400935e-01,3.209592084206818186e-01,5.919726506830316204e-01,1.461378387389365707e-02,3.934135654430747642e-01
2.000000000000000000e+00,1.646141899150085353e-01,3.163435674671221109e-01,5.778323691658184824e-01,1.438774191426888359e-02,4.077798889199126253e-01
3.000000000000000000e+00,1.646141899150085353e-01,3.163435674671221109e-01,5.778323691658184824e-01,1.438774191426888359e-02,4.077798889199126253e-01
3.000000000000000000e+00,1.694671570362684121e-01,3.222721579933195413e-01,5.705700332839140909e-01,1.531249956736544654e-02,4.141174671487203307e-01
3.000000000000000000e+00,1.675710852286504404e-01,3.210850294756436574e-01,5.699338214423115279e-01,1.530384961120314496e-02,4.147623289464852925e-01
3.000000000000000000e+00,1.588447779136134552e-01,3.144461556743209929e-01,5.571432573523749099e-01,1.521330512133076823e-02,4.276434375262945231e-01
3.000000000000000000e+00,1.565503603290699375e-01,3.134436462920808797e-01,5.513966023418183093e-01,1.566793799145962257e-02,4.329354596667219779e-01
3.000000000000000000e+00,1.518571640654175492e-01,3.100260691151778270e-01,5.444564129944419184e-01,1.575306075746253295e-02,4.397905262480955035e-01
3.000000000000000000e+00,1.567785743473336935e-01,3.167039646855175361e-01,5.331893745150062536e-01,1.640276045620256765e-02,4.504078650287911545e-01
3.000000000000000000e+00,1.722068854035742613e-01,3.348313430748350861e-01,5.102722515006300474e-01,1.728166960655776532e-02,4.724460788928122601e-01
3.000000000000000000e+00,1.723055498901724103e-01,3.359679660846960347e-01,5.177017706577894396e-01,1.651705827617452535e-02,4.657811710660360593e-01
3.000000000000000000e+00,1.740765914217314025e-01,3.381920654199983001e-01,5.159783610176554847e-01,1.646540632379016669e-02,4.675562326585543382e-01
3.000000000000000000e+00,1.753992300076821498e-01,3.401574756733012350e-01,5.145819024748307102e-01,1.616133785114469076e-02,4.692567596740245817e-01
3.000000000000000000e+00,1.760907570642150644e-01,3.435787951324286160e-01,4.997445334629180280e-01,1.544556831366413439e-02,4.848098982234178012e-01
3.000000000000000000e+00,1.742880336143011188e-01,3.441928033723753999e-01,4.813293382065877979e-01,1.529596489706382470e-02,5.033746968963482837e-01
3.000000000000000000e+00,1.742747350098222126e-01,3.455510645810106474e-01,4.690202242483055839e-01,1.588509926011007906e-02,5.150946764915843579e-01
3.000000000000000000e+00,1.739291344898656888e-01,3.453878318947771753e-01,4.594237471177789467e-01,1.660120777000743258e-02,5.239750451122134889e-01
3.000000000000000000e+00,1.718072066678403287e-01,3.434300584667108192e-01,4.582969180818244892e-01,1.672031382044757153e-02,5.249827680977280364e-01
3.000000000000000000e+00,1.702823342084072711e-01,3.419885392801024215e-01,4.635296036867583847e-01,1.657177690726874611e-02,5.198986194059728172e-01
3.000000000000000000e+00,1.698887810729798609e-01,3.416889186117721966e-01,4.641653529012397805e-01,1.653550840384526016e-02,5.192991386949148414e-01
3.000000000000000000e+00,1.672859025260603483e-01,3.395274810034734636e-01,4.660729029180453731e-01,1.650784249081007835e-02,5.174192545911446839e-01
3.000000000000000000e+00,1.636466553818628489e-01,3.366777617826071656e-01,4.671916303816274763e-01,1.653194032343147796e-02,5.162764292949411082e-01
3.000000000000000000e+00,1.573987649056678428e-01,3.319877744907809847e-01,4.661089913100108229e-01,1.679032284923738169e-02,5.171006858407517504e-01
4.000000000000000000e+00,1.573987649056678428e-01,3.319877744907809847e-01,4.661089913100108229e-01,1.679032284923738169e-02,5.171006858407517504e-01
4.000000000000000000e+00,1.518477216704363919e-01,3.279027496189836355e-01,4.667834168403648398e-01,1.734236253367665501e-02,5.158742206259584462e-01
4.000000000000000000e+00,1.492392038001122967e-01,3.274743971108777796e-01,4.717218941531643450e-01,1.822225245412068331e-02,5.100558533927150862e-01
4.000000000000000000e+00,1.726052067900177012e-01,3.452731029367066551e-01,5.001858161523627944e-01,1.954708959291257681e-02,4.802670942547246358e-01
4.000000000000000000e+00,1.549422008481894930e-01,3.359533411982412732e-01,4.772528808158230107e-01,1.939073791377378050e-02,5.033563812704033857e-01
4.000000000000000000e+00,1.732935835140221870e-01,3.581766263145655937e-01,4.859377406203373440e-01,2.090507091030526302e-02,4.931571884693574659e-01
4.000000000000000000e+00,1.924430945408033833e-01,3.846383827533472743e-01,4.738477440038524335e-01,2.269012901587179332e-02,5.034621269802758148e-01
4.000000000000000000e+00,2.262836135799958237e-01,4.113712318129195689e-01,4.900726645504254742e-01,2.300639147101169249e-02,4.869209439785627258e-01
4.000000000000000000e+00,2.011067570280915262e-01,3.956129362885153489e-01,4.800439434566032282e-01,2.327719823335725954e-02,4.966788583100396059e-01
4.000000000000000000e+00,2.180773578548464153e-01,4.141790558041142933e-01,4.770157890998014127e-01,2.252502386417721755e-02,5.004591870360212136e-01
4.000000000000000000e+00,2.168198220267129050e-01,4.096884858782544048e-01,5.011973723776039780e-01,2.348729879509856011e-02,4.753153288272973787e-01
4.000000000000000000e+00,2.147008629947321223e-01,4.125007536820696763e-01,4.843619101194397980e-01,2.312538210644128969e-02,4.925127077741188186e-01
4.000000000000000000e+00,1.995975537115589060e-01,3.990531722829293582e-01,4.828019875311903020e-01,2.356883407125039132e-02,4.936291783975593761e-01
4.000000000000000000e+00,2.025859498332809316e-01,4.061257615390785336e-01,4.796931799533575846e-01,2.513141554422045759e-02,4.951754045024218120e-01
4.000000000000000000e+00,2.254926956782568326e-01,4.279569085295302777e-01,4.823193242341486386e-01,2.539321491771341643e-02,4.922874608481379033e-01
4.000000000000000000e+00,2.095673860553714518e-01,4.180759518181178525e-01,4.696809318287045176e-01,2.592911228479237093e-02,5.043899558865029276e-01
4.000000000000000000e+00,2.044011527038629705e-01,4.118386870051167215e-01,4.703878350598856284e-01,2.555808215638157369e-02,5.040540827837327598e-01
4.000000000000000000e+00,2.027821122587316061e-01,4.151032724823242037e-01,4.621910816519781418e-01,2.623978777331310158e-02,5.115691305747087636e-01
4.000000000000000000e+00,2.114012291268285160e-01,4.301253929367864215e-01,4.660487696130856672e-01,2.701290093902568648e-02,5.069383294478885249e-01
4.000000000000000000e+00,2.614866632197274665e-01,4.662526795215236053e-01,5.197197332954278659e-01,2.713054240959652044e-02,4.531497242949756310e-01
4.000000000000000000e+00,2.227300620995958380e-01,4.437203639677658185e-01,4.769785095978405498e-01,2.783848389730732634e-02,4.951830065048521967e-01
4.000000000000000000e+00,2.507390925890389255e-01,4.756590539709596444e-01,4.675736459084159358e-01,3.051779346455326530e-02,5.019085606270308197e-01
4.000000000000000000e+00,2.690641997368623528e-01,5.014149939121788080e-01,4.920827365541381448e-01,3.288531404908203587e-02,4.750319493967797846e-01
4.000000000000000000e+00,2.608089661309794804e-01,4.985881974298816965e-01,4.929097953799565501e-01,3.122977141495478573e-02,4.758604332050887509e-01
4.000000000000000000e+00,2.519392493162613267e-01,4.934863266334770238e-01,4.890525298032437074e-01,3.230717264089614377e-02,4.786402975558600725e-01
5.000000000000000000e+00,2.519392493162613267e-01,4.934863266334770238e-01,4.890525298032437074e-01,3.230717264089614377e-02,4.786402975558600725e-01
5.000000000000000000e+00,2.809408778340201085e-01,5.167088929885139681e-01,5.046719550379896724e-01,3.450498061050104315e-02,4.608230643515092706e-01
5.000000000000000000e+00,2.589041901861487971e-01,5.017172494890973500e-01,4.911802901869645743e-01,3.346356673428556999e-02,4.753561430787498487e-01
5.000000000000000000e+00,2.634408088972118867e-01,5.049643067604350222e-01,4.845554617951968179e-01,3.657357171497673670e-02,4.788709664898263552e-01
5.000000000000000000e+00,2.583793653546140323e-01,5.031353280585897370e-01,4.862782570830299633e-01,3.510424011337703876e-02,4.786175028035929979e-01
5.000000000000000000e+00,2.614355344391570135e-01,5.074615899039440770e-01,5.106630905533974252e-01,3.484795439312105003e-02,4.544889550534814693e-01
5.000000000000000000e+00,2.545833032599935652e-01,5.037430373500220160e-01,5.105596930577369630e-01,3.510526338312705552e-02,4.543350435591360093e-01
5.000000000000000000e+00,2.443114727853032409e-01,4.983784157461630948e-01,4.938548368520154219e-01,3.695781008191822981e-02,4.691873530660663483e-01
5.000000000000000000e+00,2.447634479349384551e-01,5.061888823932245707e-01,4.969432723832286070e-01,3.884873376135345585e-02,4.642079938554178331e-01
5.000000000000000000e+00,2.444333817567109213e-01,5.141434531341384506e-01,4.793550863460510070e-01,4.258199673819271919e-02,4.780629169157561975e-01
5.000000000000000000e+00,2.517506684971390074e-01,5.263052274273354314e-01,4.959916871313157505e-01,4.097696540314682556e-02,4.630313474655375350e-01
5.000000000000000000e+00,2.626730508078840565e-01,5.414458904357266622e-01,5.082337370491311068e-01,4.168558624133612139e-02,4.500806767095326677e-01
5.000000000000000000e+00,2.686506027990664958e-01,5.529552201344634099e-01,5.232215794084388305e-01,4.328798817209237454e-02,4.334904324194686076e-01
5.000000000000000000e+00,2.763004672349027580e-01,5.675812655918008875e-01,5.596114460165795279e-01,4.690047713319668576e-02,3.934880768502238002e-01
5.000000000000000000e+00,2.728894238428928309e-01,5.699711814849002245e-01,5.539483065720596233e-01,5.111259026597440858e-02,3.949391031619660652e-01
5.000000000000000000e+00,2.721846466952623778e-01,5.751121752966570355e-01,5.435883845125072389e-01,5.595090978063987225e-02,4.004607057068528264e-01
5.000000000000000000e+00,2.913952191979382045e-01,5.998206974972550842e-01,5.545685546067218308e-01,5.944248017463937828e-02,3.859889652186387354e-01
5.000000000000000000e+00,2.932439571867638262e-01,6.072226823189876832e-01,5.480772615332821784e-01,5.977111260968352713e-02,3.921516258570342806e-01
5.000000000000000000e+00,2.943074453873413820e-01,6.105844234649719926e-01,5.516591036353194477e-01,5.966672337691918820e-02,3.886741729877612461e-01
5.000000000000000000e+00,3.105521868374533923e-01,6.277504535664357732e-01,5.529774015746388161e-01,5.960131343115349783e-02,3.874212849942075820e-01
5.000000000000000000e+00,2.986474652311593703e-01,6.184637796755708683e-01,5.402712835624708942e-01,5.970179050439641810e-02,4.000269259331324934e-01
5.000000000000000000e+00,2.941151276876827758e-01,6.177253133693152432e-01,5.328457251076116341e-01,6.225379987774869173e-02,4.049004750146397713e-01
5.000000000000000000e+00,2.882933685645611699e-01,6.226151370749036795e-01,5.080826238699009956e-01,7.103208078838674222e-02,4.208852953417122067e-01
6.000000000000000000e+00,2.882933685645611699e-01,6.226151370749036795e-01,5.080826238699009956e-01,7.103208078838674222e-02,4.208852953417122067e-01
6.000000000000000000e+00,2.777181963382587271e-01,6.176626793884933964e-01,5.055767771049352044e-01,7.468879355108773432e-02,4.197344293439773111e-01
6.000000000000000000e+00,2.749548655673619280e-01,6.189972706431887683e-01,5.128006392980744010e-01,7.401809057177252682e-02,4.131812701301530999e-01
6.000000000000000000e+00,2.765475430166662862e-01,6.217018524262271084e-01,5.224208259083538142e-01,7.251974263334090565e-02,4.050594314583051414e-01
6.000000000000000000e+00,2.677430176446352061e-01,6.159033250206622512e-01,5.187951507305661458e-01,7.171701961495068056e-02,4.094878296544831597e-01
6.000000000000000000e+00,2.606123879564443691e-01,6.151104487924753395e-01,5.066009364052670438e-01,7.319338855450319148e-02,4.202056750402296537e-01
6.000000000000000000e+00,2.608294287282804103e-01,6.232973905161804939e-01,5.015114242236844433e-01,7.322971865010527437e-02,4.252588571262102546e-01
6.000000000000000000e+00,2.655364264344396430e-01,6.396608184911622974e-01,5.149020539961780552e-01,7.588592577622418900e-02,4.092120202275976726e-01
6.000000000000000000e+00,2.893167450815264941e-01,6.738105249397228214e-01,5.361799039287447055e-01,7.825014050242158625e-02,3.855699555688336111e-01
6.000000000000000000e+00,3.184590866820410371e-01,7.046262405789387451e-01,5.557371951313597735e-01,7.791681918415875596e-02,3.663459856844815121e-01
6.000000000000000000e+00,3.129745258711712497e-01,7.057497164150355884e-01,5.639929212300383021e-01,8.362729596925719266e-02,3.523797828007045885e-01
6.000000000000000000e+00,3.089387665607035149e-01,7.036818345824948917e-01,5.592168724974523331e-01,8.231176083115336606e-02,3.584713666713942315e-01
6.000000000000000000e+00,3.108179841497982210e-01,7.074189075405399318e-01,5.492197342288175355e-01,8.136065740762987719e-02,3.694196083635524763e-01
6.000000000000000000e+00,3.302907315553315071e-01,7.320009064381598485e-01,5.550078544788882295e-01,8.284005937905895844e-02,3.621520861420530202e-01
6.000000000000000000e+00,3.843944545009966296e-01,7.921551217757494268e-01,5.621139715204293008e-01,8.632453691912984894e-02,3.515614915604408086e-01
6.000000000000000000e+00,3.918956869139527677e-01,8.036285816494030954e-01,5.605931379741645459e-01,8.634125804634414092e-02,3.530656039794912715e-01
6.000000000000000000e+00,3.865687855231140779e-01,8.056112770148304847e-01,5.580489524179667038e-01,8.755932262976810765e-02,3.543917249522652857e-01
6.000000000000000000e+00,3.941962884645810461e-01,8.212049567316979104e-01,5.611366779340531963e-01,9.050572674418007335e-02,3.483575953217666887e-01
6.000000000000000000e+00,4.120342311909896971e-01,8.421802307735437587e-01,5.704696201688583823e-01,9.568026002697650745e-02,3.338501198041652351e-01
6.000000000000000000e+00,3.824378129648091096e-01,8.161966454836706575e-01,5.850544325005633262e-01,9.485631785794468307e-02,3.200892496414919353e-01
6.000000000000000000e+00,3.674190205497276374e-01,8.014543924956089027e-01,5.686834252008469148e-01,9.299262128724082588e-02,3.383239535119121899e-01
7.000000000000000000e+00,3.674190205497276374e-01,8.014543924956089027e-01,5.686834252008469148e-01,9.299262128724082588e-02,3.383239535119121899e-01
7.000000000000000000e+00,3.730892985920662985e-01,8.093225382295936576e-01,5.701204127048615788e-01,9.460333290909606063e-02,3.352762543860423605e-01
7.000000000000000000e+00,3.865184902215907936e-01,8.241618126935850164e-01,5.775116326393390231e-01,9.550615760333001913e-02,3.269822097573308328e-01
7.000000000000000000e+00,3.856462239143145787e-01,8.277436136407668732e-01,5.753907254327295107e-01,9.669221474295225383e-02,3.279170598243183465e-01
7.000000000000000000e+00,3.931140808579574042e-01,8.479988583051573103e-01,5.695866855815179264e-01,1.005563468373763675e-01,3.298569675811057200e-01
7.000000000000000000e+00,3.963758897947672888e-01,8.579299174862996535e-01,5.742898513730800847e-01,1.010185268798938080e-01,3.246916217470260380e-01
7.000000000000000000e+00,3.930367879498890549e-01,8.630975585185004517e-01,5.730823200877579460e-01,1.043176787754668683e-01,3.226000011367751719e-01
7.000000000000000000e+00,4.333542780950816464e-01,9.117617441338536910e-01,5.678391807477439768e-01,1.075682020876757572e-01,3.245926171645803215e-01
7.000000000000000000e+00,4.593289267377564933e-01,9.432264726121486476e-01,5.694141513098462948e-01,1.108776081919457951e-01,3.197082404982078963e-01
7.000000000000000000e+00,4.490990354655341465e-01,9.387535047751804917e-01,5.750302442455385021e-01,1.105621692726109773e-01,3.144075864818504096e-01
7.000000000000000000e+00,5.058833081546677546e-01,9.473366788054827792e-01,6.023946011619416563e-01,9.645182299804914983e-02,3.011535758400093465e-01
7.000000000000000000e+00,4.452307623888109300e-01,9.405537940756621973e-01,5.736016759073601090e-01,1.108019843590706821e-01,3.155963397335691534e-01
7.000000000000000000e+00,4.436480161307024273e-01,9.394250867651721126e-01,5.663365069674535235e-01,1.101432752361223566e-01,3.235202177964240366e-01
7.000000000000000000e+00,4.392350963386546514e-01,9.399760668916212758e-01,5.678235381793268477e-01,1.117155448944985863e-01,3.204609169261745660e-01
7.000000000000000000e+00,4.844700470010128157e-01,9.843642329765940335e-01,5.765983836391092021e-01,1.164079686585576395e-01,3.069936477023330057e-01
7.000000000000000000e+00,4.573256676012705246e-01,9.619073025583908532e-01,5.704044753970370918e-01,1.149825179466767433e-01,3.146130066562861649e-01
7.000000000000000000e+00,4.570490449318900805e-01,9.632033249052611712e-01,5.684076175725534252e-01,1.172635778591895189e-01,3.143288045682571807e-01
7.000000000000000000e+00,4.559983136359070377e-01,9.667738548902038431e-01,5.727895211880857929e-01,1.182194011710106379e-01,3.089910776409036108e-01
7.000000000000000000e+00,4.686356633752611911e-01,9.817255364761610092e-01,5.694001506779338140e-01,1.187526933049089656e-01,3.118471560171573453e-01
7.000000000000000000e+00,4.869934584647619413e-01,1.003590763839935729e+00,5.642397545648323298e-01,1.209166661722202302e-01,3.148435792629474261e-01
7.000000000000000000e+00,5.241181880057679265e-01,1.044843171840580620e+00,5.611322551106813217e-01,1.240265168533054713e-01,3.148412280360131654e-01
7.000000000000000000e+00,5.582828690681777006e-01,1.076607652613450927e+00,5.616210719149293817e-01,1.253338347892336835e-01,3.130450932958369070e-01
7.000000000000000000e+00,5.354580974447303854e-01,1.058007229119853232e+00,5.616795611837214208e-01,1.251854904354746389e-01,3.131349483808038570e-01
7.000000000000000000e+00,5.182708263744812971e-01,1.038904619263961049e+00,5.567028868239033423e-01,1.249783916745000889e-01,3.183187215015965688e-01
7.000000000000000000e+00,5.266094259716205261e-01,1.050504436140300424e+00,5.593660611153794537e-01,1.255715059752212925e-01,3.150624329093991149e-01
8.000000000000000000e+00,5.266094259716205261e-01,1.050504436140300424e+00,5.593660611153794537e-01,1.255715059752212925e-01,3.150624329093991149e-01
8.000000000000000000e+00,5.317984961156285717e-01,1.058611555010035676e+00,5.590755771389969153e-01,1.276012697247339844e-01,3.133231531362690725e-01
8.000000000000000000e+00,5.321212791455323110e-01,1.063969226932843792e+00,5.674919989392565034e-01,1.292592944501277930e-01,3.032487066106157592e-01
8.000000000000000000e+00,5.122633433310996853e-01,1.049687231017703892e+00,5.669310731625858413e-01,1.283217497517085692e-01,3.047471770857054230e-01
8.000000000000000000e+00,4.981016328790177083e-01,1.039148845202301885e+00,5.705643750075007903e-01,1.279011798723262427e-01,3.015344451201730780e-01
8.000000000000000000e+00,4.912969538252476842e-01,1.035824751144713840e+00,5.745025920888995330e-01,1.275734092621763349e-01,2.979239986489241043e-01
8.000000000000000000e+00,5.161083491904630005e-01,1.061178227693909681e+00,5.757781353620353704e-01,1.291459760270620705e-01,2.950758886109026702e-01
8.000000000000000000e+00,5.006596146207835663e-01,1.047629208630245667e+00,5.796423502129943728e-01,1.303089355445998521e-01,2.900487142424056919e-01
8.000000000000000000e+00,5.029874044571741587e-01,1.051960188488017867e+00,5.779097121794943837e-01,1.292779287997632420e-01,2.928123590207423743e-01
8.000000000000000000e+00,5.125010155024913860e-01,1.063602968676867544e+00,5.774300748531384642e-01,1.296038942322776666e-01,2.929660309145840080e-01
8.000000000000000000e+00,5.616282282253507452e-01,1.118488451310404752e+00,5.825779810327835762e-01,1.300007828303979818e-01,2.874212361368184143e-01
8.000000000000000000e+00,5.529494015938682949e-01,1.113787300550326709e+00,5.806757798492770961e-01,1.319858341466673690e-01,2.873383860040555904e-01
8.000000000000000000e+00,5.587285731955415891e-01,1.123982757614521599e+00,5.824030329691431973e-01,1.333842304741223450e-01,2.842127365567342911e-01
8.000000000000000000e+00,5.555114165035988094e-01,1.123178783802843084e+00,5.813460163551968929e-01,1.351802194568701709e-01,2.834737641879327419e-01
8.000000000000000000e+00,5.517465071069891369e-01,1.123299294110994273e+00,5.843535908944544888e-01,1.365217829835976282e-01,2.791246261219476610e-01
8.000000000000000000e+00,5.272788126326928282e-01,1.101816290738219628e+00,5.872387468438530211e-01,1.366424863202749806e-01,2.761187668358719427e-01
8.000000000000000000e+00,5.047656716488908568e-01,1.081957650184157682e+00,5.917833649226198478e-01,1.357511347986241901e-01,2.724655002787560454e-01
8.000000000000000000e+00,4.904479073110769027e-01,1.069673453693591902e+00,5.927333950704807286e-01,1.334371452538248848e-01,2.738294596756943866e-01
8.000000000000000000e+00,4.836327464405096310e-01,1.066804319972810333e+00,5.923233397298522940e-01,1.331138849435866411e-01,2.745627753265611481e-01
8.000000000000000000e+00,4.801383557160844306e-01,1.069084771774965859e+00,5.889563485426448919e-01,1.318040787302567352e-01,2.792395727270984285e-01
8.000000000000000000e+00,4.967251676050120635e-01,1.095134814583331728e+00,5.887488410241492609e-01,1.332411939560055603e-01,2.780099650198451511e-01
9.000000000000000000e+00,4.967251676050120635e-01,1.095134814583331728e+00,5.887488410241492609e-01,1.332411939560055603e-01,2.780099650198451511e-01
9.000000000000000000e+00,5.479011720741892022e-01,1.162660901057739782e+00,6.040885053903968238e-01,1.318892283943829957e-01,2.640222662152201250e-01
9.000000000000000000e+00,5.970633076916531667e-01,1.222851197409352775e+00,6.082602401758706590e-01,1.347334603867922642e-01,2.570062994373371601e-01
9.000000000000000000e+00,6.005361183487851751e-01,1.224926926462558185e+00,6.267504596462811772e-01,1.347556517792044828e-01,2.384938885745141735e-01
9.000000000000000000e+00,5.885454310335638262e-01,1.223785452725301148e+00,6.159391811407929351e-01,1.369943528994695681e-01,2.470664659597374413e-01
9.000000000000000000e+00,5.828788932323090144e-01,1.220504053358586471e+00,6.164859732808422033e-01,1.375266644775623714e-01,2.459873622415954808e-01
9.000000000000000000e+00,5.870810788570296479e-01,1.229550246541740055e+00,6.128161345158151807e-01,1.358340568866822085e-01,2.513498085975026108e-01
9.000000000000000000e+00,6.139650155326243919e-01,1.258358247872768843e+00,6.143320264784429829e-01,1.369318565814434674e-01,2.487361169401136607e-01
9.000000000000000000e+00,6.157680171963562099e-01,1.262797911676089235e+00,6.165320438611331388e-01,1.380499177729057891e-01,2.454180383659611553e-01
9.000000000000000000e+00,6.191108108347262995e-01,1.268675914128190030e+00,6.177744703279995919e-01,1.389145251088108879e-01,2.433110045631895202e-01
9.000000000000000000e+00,6.292199837408501972e-01,1.283204012945174943e+00,6.182604282953314545e-01,1.390785487176440516e-01,2.426610229870244384e-01
9.000000000000000000e+00,6.492518307378541964e-01,1.312045598486117459e+00,6.268647930291506576e-01,1.389903420301841497e-01,2.341448649406650540e-01
