1.000000000000000000e+00,1.180421431340739936e-02
2.000000000000000000e+00,-9.947528536412504618e-02
3.000000000000000000e+00,-1.517293775521135757e-01
4.000000000000000000e+00,-1.745890095851131418e-01
5.000000000000000000e+00,-2.415470773172156971e-01
6.000000000000000000e+00,-3.343217685103425096e-01
7.000000000000000000e+00,-4.340353719458812654e-01
8.000000000000000000e+00,-5.238950101686798977e-01
9.000000000000000000e+00,-5.984096469783196648e-01
1.000000000000000000e+01,-7.080530804021725189e-01
1.100000000000000000e+01,-7.747652326831458991e-01
1.200000000000000000e+01,-8.257521927013278251e-01
1.300000000000000000e+01,-8.647620929951062019e-01
1.400000000000000000e+01,-8.923190183587929036e-01
1.500000000000000000e+01,-9.178175595730917458e-01
1.600000000000000000e+01,-9.319135937547495807e-01
1.700000000000000000e+01,-9.468355008829053565e-01
1.800000000000000000e+01,-9.639546034628723170e-01
1.900000000000000000e+01,-9.745744087757407526e-01
2.000000000000000000e+01,-9.848482473272968107e-01
2.100000000000000000e+01,-9.904102831608715407e-01
2.200000000000000000e+01,-9.962778008980375244e-01
2.300000000000000000e+01,-1.001332618473593117e+00
2.400000000000000000e+01,-1.007462288091061309e+00
2.500000000000000000e+01,-1.010542978578453432e+00
2.600000000000000000e+01,-1.013527435748102334e+00
2.700000000000000000e+01,-1.015903509749375377e+00
2.800000000000000000e+01,-1.018304503331231237e+00
2.900000000000000000e+01,-1.021105203196236211e+00
3.000000000000000000e+01,-1.023215909505462928e+00
3.100000000000000000e+01,-1.024822186387543965e+00
3.200000000000000000e+01,-1.026627640745975567e+00
3.300000000000000000e+01,-1.028276912310657654e+00
3.400000000000000000e+01,-1.031083073408239237e+00
3.500000000000000000e+01,-1.032191531401162710e+00
3.600000000000000000e+01,-1.035253066096921692e+00
3.700000000000000000e+01,-1.038887305099664093e+00
3.800000000000000000e+01,-1.040871212325320538e+00
3.900000000000000000e+01,-1.044001179596550033e+00
4.000000000000000000e+01,-1.046788598252340607e+00
4.100000000000000000e+01,-1.049421865655408848e+00
4.200000000000000000e+01,-1.054246274857618904e+00
4.300000000000000000e+01,-1.057515156330391282e+00
4.400000000000000000e+01,-1.063904223882634392e+00
4.500000000000000000e+01,-1.067693784812277169e+00
4.600000000000000000e+01,-1.072869049894270121e+00
4.700000000000000000e+01,-1.079494990701925339e+00
4.800000000000000000e+01,-1.084523658801917811e+00
4.900000000000000000e+01,-1.089742479696752087e+00
5.000000000000000000e+01,-1.099009642518204544e+00
5.100000000000000000e+01,-1.105233934211893310e+00
5.200000000000000000e+01,-1.115989347122709141e+00
5.300000000000000000e+01,-1.122205757104606683e+00
5.400000000000000000e+01,-1.136032138484186715e+00
5.500000000000000000e+01,-1.145853746750101987e+00
5.600000000000000000e+01,-1.157635037911403542e+00
5.700000000000000000e+01,-1.165948653298496396e+00
5.800000000000000000e+01,-1.176801581158794408e+00
5.900000000000000000e+01,-1.187612314077075570e+00
6.000000000000000000e+01,-1.202482702728668862e+00
6.100000000000000000e+01,-1.212550841450132699e+00
6.200000000000000000e+01,-1.221358080788178091e+00
6.300000000000000000e+01,-1.235431571970647902e+00
6.400000000000000000e+01,-1.242242966114140312e+00
6.500000000000000000e+01,-1.255374634098369135e+00
6.600000000000000000e+01,-1.264562698683214137e+00
6.700000000000000000e+01,-1.274829996673368715e+00
6.800000000000000000e+01,-1.282631750755507394e+00
6.900000000000000000e+01,-1.291087426265416394e+00
7.000000000000000000e+01,-1.298301044792045111e+00
7.100000000000000000e+01,-1.305646606540473043e+00
7.200000000000000000e+01,-1.312922688116735737e+00
7.300000000000000000e+01,-1.321871227788532721e+00
7.400000000000000000e+01,-1.329358938405726498e+00
7.500000000000000000e+01,-1.333324873514900810e+00
7.600000000000000000e+01,-1.340918796088674814e+00
7.700000000000000000e+01,-1.347136601393278399e+00
7.800000000000000000e+01,-1.356328954149725430e+00
7.900000000000000000e+01,-1.362501893970648581e+00
8.000000000000000000e+01,-1.368701906606068164e+00
8.100000000000000000e+01,-1.374245262497600040e+00
8.200000000000000000e+01,-1.381840540282826657e+00
8.300000000000000000e+01,-1.391133783289303150e+00
8.400000000000000000e+01,-1.401441783697589649e+00
8.500000000000000000e+01,-1.405125429387740876e+00
8.600000000000000000e+01,-1.409368122700951798e+00
8.700000000000000000e+01,-1.413561848907044061e+00
8.800000000000000000e+01,-1.418066564383603012e+00
8.900000000000000000e+01,-1.421581306078787410e+00
9.000000000000000000e+01,-1.425223448977666951e+00
9.100000000000000000e+01,-1.428338694095097061e+00
9.200000000000000000e+01,-1.430952746442287982e+00
9.300000000000000000e+01,-1.434252643728424204e+00
9.400000000000000000e+01,-1.436157348191347216e+00
9.500000000000000000e+01,-1.438421118183889291e+00
9.600000000000000000e+01,-1.440880888127754389e+00
9.700000000000000000e+01,-1.442890309742794308e+00
9.800000000000000000e+01,-1.444561456870729454e+00
9.900000000000000000e+01,-1.447154244555801439e+00
1.000000000000000000e+02,-1.448887743699136754e+00
